"country" "tradeadjustment" "pathway" "year" "gdp" "population" "kcal_hist" "kcal_targ" "kcal_feas" "fat_feas" "prot_feas" "kcal_mder" "lnppmatureforest" "lnppmatureotherland" "patarget" "agroecosh" "protectedareasforest" "protectedareasothernat" "protectedareasother" "oecmareas" "calcbioscore" "histcropland" "histharvarea" "histpasture" "histurban" "histforest" "histotherland" "calccropland" "calcpasture" "calcforest" "calcnewforest" "calcotherland" "newotherland" "calcurban" "totalland" "forestchange" "newforestchange" "netforestchange" "histcropallco2e" "histcropco2" "histcropn2o" "histcropch4" "calccropallco2e" "calccropn2o" "calccropch4_ch4" "calccropch4" "calccropco2" "histliveallco2e" "histliven2o" "histlivech4" "calcliveallco2e" "calclivech4_ch4" "calclivech4" "calcliven2o" "calcallagrico2e" "calcdeforco2" "calcotherlucco2" "calcsequestco2" "calcpeatco2" "calcalllandco2e" "ghgbiofuels" "histwfblue" "calcwfblue" "calcsequestaband" "calcsequestaffor" "calcfarmlabourfte" "calcn_org" "calcn_synth" "histn_org" "histn_synth" "totalp" "histp" "lnppnewforest" "lnppnewotherland" "kcal_pou" "pou_computed" "mder_pou" "pou_calc"
"ETH" "Yes" "GlobalSustainability" "2010" 39.72709217 89.237791 2409.247593 2409.247593 2382.208826 32.27946738 78.49607398 1930.351841 8391.886 8856.971 NA 0.612417715 1786.94 6517.587 4529.422 0 81.53288364 16801 16242.09 20000 0 17798.5 59375.5952 16801 20975.7763 18017.32561 0 43843.75568 0 69.89609584 99707.75369 -396.4373769 0 -396.4373769 2.59202264 0 2.478294 0.11372864 4.352531392 4.035941249 0.00419253951220608 0.114037075 0.202553068 90.8956322 28.794129 62.1015032 81.26312723 2.031576778 55.25888835 26.00423888 85.61565862 19.74520024 24.49064458 0 NA 44.23584482 0 1474.856715 564.5350377 0 0 37602.48445 106.653303 409.8124564 104.722874 156.141 65.36317762 NA 0 0 2406.079979 NA NA 24.26
"ETH" "Yes" "GlobalSustainability" "2015" 64.58933498 102.471896 2642.411864 2642.411864 2618.424015 40.44895398 83.70141846 1958.163967 8436.945 8843.486 NA 0.612840972 2126.635 6702.17 5470.979 0 81.53288364 18521 17545.154 20000 0 17433.5 58299.4353 18521 20945.50345 17579.54921 0 42557.3989 12.99535877 91.30677263 99707.75369 -437.7763979 0 -437.7763979 3.54742452 0 3.3743346 0.17308992 6.372219831 5.860941975 0.00638250625035233 0.17360417 0.337673686 100.2500131 31.8643416 68.38567152 88.78036156 2.216773643 60.29624309 28.48411847 95.15258139 21.87550523 16.94424095 0 NA 38.81974618 0 1474.856715 703.2041368 0 0 39877.48083 115.641918 644.8084346 115.1323112 244.61312 77.0987118 NA 0 10.39628701 2644.678131 NA NA 15.86
"ETH" "Yes" "GlobalSustainability" "2020" 95.07178524 117.190911 2664.200865 2664.200865 2634.792072 42.08365289 83.3646642 1973.320894 8830.386 8611.939 NA 0.60350038 3177.863 10392.292 5644.98 0 81.53288364 20757.1 17214.528 20000 0 17068.5 57312.5265 20757.1 20972.66768 16965.72825 0 40879.9864 12.99535877 119.276 99707.75369 -613.8209598 0 -613.8209598 4.94681522 0 4.7086221 0.23819312 7.978245859 7.252102853 0.0087843952498771 0.238935551 0.487207456 124.1741679 39.922701 84.25146688 110.6978226 2.76051909 75.08611925 35.61170338 118.6760685 30.60252518 21.90656317 0 NA 52.50908835 0 1474.856715 701.8055683 0 0 39360.93033 120.0798435 838.4355083 117.3280787 420.13762 58.5792274 NA 0 10.39628701 2661.260089 NA NA 25.6
"ETH" "Yes" "GlobalSustainability" "2025" 225.0694909 127.6488585 0 2689.585357 2656.297318 48.82594385 84.93424178 1982.938059 8450.275298 7231.80461 NA 0.598913628 4277.492197 12045.54848 5644.98 0 81.53993346 0 0 0 0 0 0 22434.68976 18927.90413 16235.42554 7500 34339.54351 119.0424008 151.1483567 99707.75369 -730.3027155 7500 6769.697284 0 0 0 0 8.378955021 7.837839747 0.000106696677425336 0.00290214962596914 0.538213124 0 0 0 136.4258404 3.355682012 91.27455072 45.15128967 144.8047954 36.49241856 24.88433068 -24.46272373 NA 36.91402551 0 0 726.6222552 0 -24.46272373 36958.57154 114.4631011 915.6249356 0 0 74.71964821 NA 6000 95.23392067 2682.902127 NA NA 25.31
"ETH" "Yes" "GlobalSustainability" "2030" 315.6716039 136.8949888 0 2714.969848 2680.349371 55.59979323 86.59574724 1996.484153 8450.275298 6473.493017 NA 0.595759395 5377.121394 13698.80496 5644.98 0 81.54588308 0 0 0 0 0 0 24723.01449 17104.52737 16235.42554 10000 30738.77228 722.9932964 183.0207134 99707.75369 1.81898940354586e-12 2500 2500 3.3681358 0 3.3453966 0.0227392 9.06283246 8.448839064 0.000105837449466813 0.0028787786254973 0.611114617 79.18551974 25.5674055 53.61811424 166.4611387 4.051509286 110.2010526 56.26008615 175.5239712 0 27.00657578 -32.61696497 NA -5.610389194 0 0 666.7080377 0 -32.61696497 40820.91425 132.5933255 985.2659905 0 0 93.83218882 NA 8000 578.3946371 2707.10822 NA NA 25.11
"ETH" "Yes" "GlobalSustainability" "2035" 442.7457544 145.2218998 0 2740.35434 2704.406765 62.37407291 88.2574777 2013.006251 8450.275298 5752.221474 NA 0.592975875 6476.750591 15352.06144 5644.98 0 81.55080558 0 0 0 0 0 0 27066.49037 14819.08594 16235.42554 12500 27313.88225 1557.976526 214.8930701 99707.75369 -1.82e-12 2500 2500 0 0 0 0 9.750129626 9.060223185 0.000103968430626223 0.00282794131303326 0.6870785 0 0 0 193.8107927 4.676110937 127.1902175 66.62057523 203.5609223 0 24.69405491 -40.77120621 NA -16.07715131 0 0 568.5776849 0 -40.77120621 44749.45834 151.3619979 1056.631275 0 0 113.8598153 NA 10000 1246.381221 2731.31057 NA NA 25.05
"ETH" "Yes" "GlobalSustainability" "2040" 565.0682432 152.5712309 0 2765.738832 2728.469162 69.14875598 89.919419 2029.222984 8450.275298 5039.339751 NA 0.590533997 7576.379788 17005.31792 5644.98 0 81.55479503 0 0 0 0 0 0 29436.3636 12401.17325 16235.42554 15000 23928.83049 2459.195387 246.7654268 99707.75369 0 2500 2500 0 0 0 0 10.37818621 9.610332359 0.000101319576805823 0.0027558924891184 0.765097957 0 0 0 217.2653301 5.201398659 141.4780435 75.78728655 227.6435163 0 24.17025341 -48.92544746 NA -24.75519405 0 0 429.1220793 0 -48.92544746 48698.83726 169.5524413 1120.826843 0 0 133.8057905 NA 12000 1967.35631 2755.508924 NA NA 24.98
"ETH" "Yes" "GlobalSustainability" "2045" 721.1861804 159.0009164 0 2791.123323 2752.536186 75.92381227 91.58155529 2040.302316 8450.275298 4827.509229 NA 0.587686402 8676.008985 18658.57441 5644.98 0 81.55817316 0 0 0 0 0 0 31569.60355 10089.37319 16235.42554 15000 22922.97319 3611.740433 278.6377834 99707.75369 0 0 0 0 0 0 0 10.86649318 10.02755295 9.77063963849606e-05 0.00265761398167093 0.83628262 0 0 0 236.2778754 5.615725348 152.7477295 83.53014593 247.1443686 0 13.27373482 -48.92544746 NA -35.65171264 0 0 240.2075373 0 -48.92544746 52252.17755 183.8617142 1169.382141 0 0 149.6165337 NA 12000 2889.392346 2779.702987 NA NA 24.69
"ETH" "Yes" "GlobalSustainability" "2050" 920.4366252 164.4810963 0 2816.507815 2776.607411 82.69920754 93.24386856 2047.657198 8450.275298 4590.050655 NA 0.585173908 9775.638182 20311.83089 5644.98 0 81.56081377 0 0 0 0 0 0 33702.01952 8022.605889 16235.42554 15000 21795.4235 4641.769098 310.5101401 99707.75369 0 0 0 5.33785846 0 5.3092767 0.02858176 11.36366221 10.45269804 9.3815557191165e-05 0.00255178315559969 0.908412383 85.58851258 27.8578209 57.73069168 250.6879685 5.916978072 160.9418036 89.74616489 262.0516307 0 14.87377061 -48.92544746 NA -34.05167684 0 0 -2.79e-12 0 -48.92544746 55785.92337 199.9968982 1219.214084 0 0 167.9555907 NA 12000 3713.415278 2803.892412 NA NA 24.25
"FIN" "Yes" "GlobalSustainability" "2000" 196.098 5.176209 2703.917642 2703.917642 2689.625388 112.8096226 85.20446015 2088.157037 16616.572 2658.685 NA 0.195731419 1824.916 1267.757 431.138 0 95.97524405 2192 1287.08 26 0 22445.64 5795.36 2192 26.11047695 22445.64 0 5748.420016 0 46.82950736 30459 0 0 0 3.7364762 2.0544822 1.674582 0.007412 3.288613675 1.336262581 0.000258022779856026 0.00701821961208391 1.945332875 3.34124756 0.4394754 2.90177216 3.279369566 0.105092626 2.858519428 0.420850138 6.545756153 0 0 0 NA 0 -0.0222 0 24.02275404 0 0 60.22391978 50.26522734 113.3466181 53.08552392 167 24.24445844 NA 0 0.124026229 2994.790614 NA NA 4.26
"FIN" "Yes" "GlobalSustainability" "2005" 223.12 5.246071 2721.944775 2721.944775 2707.771276 116.5261514 88.93195949 2090.347161 16616.572 2658.685 NA 0.195352333 1824.916 1267.757 431.138 0 95.97524405 2240.8 1318.101 33 0 22343.82 5841.38 2240.8 33.13832966 22387.6051 0 5748.303855 0 49.15271126 30459 -58.03489642 0 -58.03489642 3.48641628 1.934933 1.5439788 0.00750448 3.137902483 1.270165903 0.000265289630931785 0.00721587796134455 1.860520701 3.06656794 0.4029753 2.66359264 3.025799931 0.0970332592807736 2.639304652 0.386495279 6.153173712 1.409467708 0.0054559439387778 0 NA 1.414923651 -0.0105 0 21.24422033 0 0 56.74469542 47.27436675 105.1111509 49.1651247 149.562 21.82927631 NA 0 0.124026229 3023.724811 NA NA 3.88
"FIN" "Yes" "GlobalSustainability" "2010" 233.647 5.363272 2630.678101 2630.678101 2443.275248 89.64256499 94.86357012 2086.731917 16616.572 2658.685 NA 0.2 1824.916 1267.757 431.138 0 95.97524405 2258.9 1146.822 33 0 22242 5856.1 2258.9 32.49560534 22367.67626 0 5748.181933 0.155032786 51.59116892 30459 -19.92884324 0 -19.92884324 3.39375354 1.8914973 1.4948388 0.00741744 3.000428081 1.08619156 0.000274900335658262 0.00747728912990472 1.906759232 2.94310044 0.3900078 2.55309264 2.905184846 0.0932869447438749 2.537404897 0.367779949 5.88382176 0.494180468 0.00572661239016786 -2.53e-05 NA 0.499881796 -0.0218 7.5 19.67278804 -2.53e-05 0 54.19820369 47.0328779 84.36111506 46.65642104 156.523 15.94434471 NA 0 0.124026229 2761.679638 NA NA 9.41
"FIN" "Yes" "GlobalSustainability" "2015" 234.534 5.479461 2702.546379 2702.546379 2668.198145 112.8477509 99.38219091 2082.80457 16657.018 2563.827 NA 0.2 2230.201 1275.569 792.756 0 95.97524405 2245.6 1117.912 27.8 0 22409 5708.6 2245.6 27.9877417 22367.67626 0 5748.047226 15.53817411 54.15059804 30459 0 0 0 2.93285388 1.4704425 1.4570829 0.00532848 2.535158611 1.085969227 0.000192371448047657 0.00523250338689628 1.443956881 2.89626582 0.3880695 2.50819632 2.884137868 0.09234928 2.51190041 0.372237458 5.397505312 0 0.00632706174467098 -0.002534078 NA 0.00379298325480299 -0.0218 7.5 18.07659799 -0.002534078 0 52.64103647 45.60447431 81.04100403 46.44096932 143.479 15.43516763 NA 0 12.43053929 2999.710311 NA NA 4.07
"FIN" "Yes" "GlobalSustainability" "2020" 249.127 5.529468 2783.448444 2783.448444 2734.030781 107.3285008 102.700967 2089.88561 16408.618 2679.587 NA 0.2 2333.097 1240.387 790.947 0 95.97524405 2248 1036.14 22 0 22409 5715 2248 22.87064458 22367.67626 0 5745.802152 17.81394351 56.837 30459 3.63797880709171e-12 0 3.63797880709171e-12 2.65222444 1.2723436 1.3753194 0.00456144 2.436309482 1.096730086 0.00017593122244553 0.00478532925051843 1.334794066 2.63666758 0.3557463 2.28092128 2.671563731 0.0853340295345464 2.321085603 0.350478128 5.086082045 0 0.029271891 -0.00256 NA 0.0267097477973287 -0.0218 7.5 18.8177554 -0.00256 0 49.26887488 44.83270264 84.82803121 42.73513324 139.316 15.8974642 NA 0 14.25115481 3084.630526 NA NA 3.1
"FIN" "Yes" "GlobalSustainability" "2025" 280.298594 5.532919127 0 2849.014341 2783.096892 108.211175 101.8381874 2097.038689 16408.618 2660.029985 NA 0.195482154 5999.618279 2647.728322 790.947 0 96.76424724 0 0 0 0 0 0 2206.771692 21.02100446 22367.67626 33.33333333 5721.550237 49.05851022 59.58896255 30459 -3.64e-12 33.33333333 33.33333333 0 0 0 0 2.353969462 1.065198485 0.000169258391339694 0.00460382824443967 1.284167149 0 0 0 2.459298019 0.0786221988446724 2.138523809 0.320774211 4.791476314 0 0.00680301588669761 -0.0946 NA -0.0878 -0.0218 0 18.01869087 -0.00766 -0.086979881 46.95581059 43.45193646 82.45257242 0 0 15.67107772 NA 26.66666667 39.24680818 3132.273486 NA NA 2.7
"FIN" "Yes" "GlobalSustainability" "2030" 313.3408015 5.602948025 0 2914.580237 2834.874586 109.3317542 100.9905211 2097.871943 16408.618 2648.754925 NA 0.195488325 7333.042559 2814.682644 790.947 0 97.55270553 0 0 0 0 0 0 2156.093647 20.09693853 22367.67626 66.66666667 5697.298322 88.82724041 62.3409251 30459 3.63797880709171e-12 33.33333333 33.33333333 1.3864851 0 1.3864851 0 2.247998149 1.021681137 0.00016105611343491 0.00438072628542954 1.221936286 2.93967908 0.3864042 2.55327488 2.323809207 0.0743135358120263 2.021328174 0.302481033 4.550016188 0 0.00680301588669763 -0.18810327 NA -0.181300254 -0.0218 0 18.49381399 -0.0141 -0.173959761 44.91454406 41.66657877 79.17974823 0 0 15.22178104 NA 53.33333333 71.06179233 3180.526813 NA NA 2.26
"FIN" "Yes" "GlobalSustainability" "2035" 346.7557497 5.673280155 0 2980.146134 2886.767085 110.4542024 100.1438598 2093.672345 16408.618 2637.479866 NA 0.244332421 8666.466838 2981.636966 790.947 0 98.34274691 0 0 0 0 0 0 2105.281997 19.10700191 22367.67626 100 5673.046408 128.7954457 65.09288765 30459 0 33.33333333 33.33333333 0 0 0 0 2.141375298 0.977676901 0.000152832211560089 0.00415703615443441 1.159541361 0 0 0 2.183961621 0.0698663252600772 1.900364047 0.283597574 4.303545752 0 0.00680301588669761 -0.281601456 NA -0.27479844 -0.0218 0 18.86641346 -0.0207 -0.260939642 42.80051388 39.86097535 75.86817502 0 0 14.76472212 NA 80 103.0363566 3226.736102 NA NA 1.85
"FIN" "Yes" "GlobalSustainability" "2040" 380.2626785 5.733299404 0 3045.71203 2938.777806 111.5787574 99.29850355 2087.854677 16408.618 2626.204806 NA 0.325695628 9999.891117 3148.591288 790.947 0 99.1348243 0 0 0 0 0 0 2053.14685 18.00885049 22367.67626 133.3333333 5648.794493 170.1953627 67.8448502 30459 0 33.33333333 33.33333333 0 0 0 0 2.031379097 0.931930349 0.000144394100767813 0.0039275195408845 1.095521228 0 0 0 2.035978958 0.065158741 1.772317752 0.263661206 4.045566888 0 0.00680301588669761 -0.375333136 NA -0.36853012 -0.0218 0 19.10943789 -0.0274 -0.347919522 40.54823066 37.98410592 72.41981956 0 0 14.27925767 NA 106.6666667 136.1562901 3271.01971 NA NA 1.51
"FIN" "Yes" "GlobalSustainability" "2045" 413.9999364 5.783839165 0 3111.277926 2990.932128 112.7071842 98.45668055 2084.438159 16408.618 2614.929746 NA 0.407103857 11333.3154 3315.54561 790.947 0 99.85421012 0 0 0 0 0 0 2012.525068 16.80167017 22367.67626 166.6666667 5624.542578 200.1909435 70.59681275 30459 0 33.33333333 33.33333333 0 0 0 0 1.947340425 0.897952632 0.000137819436342117 0.00374868866850559 1.045639104 0 0 0 1.880804729 0.0602202154518241 1.63798986 0.242814868 3.806353986 0 0.00680301588669764 -0.467204914 NA -0.460401898 -0.0218 0 19.20663583 -0.0323 -0.434899403 38.3267119 36.57419449 69.85659167 0 0 13.92554706 NA 133.3333333 160.1527548 3313.510063 NA NA 1.25
"FIN" "Yes" "GlobalSustainability" "2050" 448.1843902 5.829957279 0 3176.843823 3043.206457 113.837842 97.6163193 2084.629158 16408.618 2603.654687 NA 0.488417292 12666.73968 3482.499932 790.947 0 100 0 0 0 0 0 0 1968.996443 15.49323327 22367.67626 200 5600.290664 233.1946247 73.34877529 30459 0 33.33333333 33.33333333 1.3669383 0 1.3669383 0 1.856530314 0.860785775 0.000130774297178336 0.00355706088325073 0.992187478 2.74692968 0.3613428 2.38558688 1.72106439 0.055134003 1.49964489 0.2214195 3.555803537 0 0.00680301588669761 -0.559567275 NA -0.552764259 -0.0218 0 19.15524857 -0.0377 -0.521879283 36.00396881 35.03099887 67.05105432 0 0 13.52976437 NA 160 186.5556997 3354.283367 NA NA 1.06
"GBR" "Yes" "GlobalSustainability" "2000" 2307.86 58.850044 2934.263704 2934.263704 2928.365326 132.9777655 83.45591631 2081.147218 992.9001383 1492.367331 NA 0.18664349 908.9848126 1900.645903 4695.645903 0 42.30797291 5835.563458 4421.23 10165.80874 1684.749346 2950.690945 4342.497638 5835.563458 10038.84048 2950.690945 0 4469.465903 0 1684.749346 24979.31013 0 0 0 16.34656992 4.6849848 11.6518584 0.00972672 12.68886767 8.214613373 0.000340807594097476 0.00926996655945134 4.464984335 42.8482382 7.6771422 35.171096 35.70291715 1.10314576 30.00556468 5.697352467 48.36069345 0 0 0 NA 0 -0.0311 0 31.39107858 0 0 64.90173516 555.6396138 541.6884486 583.0173075 1115 104.1409811 NA 316.6448324 284.8919101 3260.712168 NA NA 1.51
"GBR" "Yes" "GlobalSustainability" "2005" 2599.92 60.383741 2962.054481 2962.054481 2952.271955 131.4553711 86.7910962 2089.916063 992.9001383 1492.367331 NA 0.184119008 908.9848126 1900.645903 4695.645903 0 42.30797291 5644.274069 4009.769 9969.550719 1801.219775 2950.690945 3450.052858 5644.274069 9835.019509 2950.690945 158.3224162 4434.990252 154.7931651 1801.219775 24979.31013 0 158.3224162 158.3224162 14.2937546 3.5799323 10.7041935 0.0096288 10.21878369 6.856568227 0.000331579333040899 0.00901895785871244 3.35319651 38.8056152 6.85776 31.9478552 33.33777212 1.032926856 28.09561048 5.242161647 43.46349169 0 0.855824708 -1.611070027 NA 7.434877201 -0.0931 0 24.57291685 -0.457708383 -1.153361644 53.1133142 496.0254694 430.7188939 529.5656233 1061 84.02918438 NA 316.6448324 284.8919101 3292.064149 NA NA 1.41
"GBR" "Yes" "GlobalSustainability" "2010" 2660.41 62.760039 2851.910346 2851.910346 2839.875174 120.1034255 88.01476059 2086.500313 992.9001383 1492.367331 NA 0.176764201 908.9848126 1900.645903 4695.645903 0 42.30797291 5452.984679 4184.872 9773.292696 1917.690203 2950.690945 3562.807426 5452.984679 9658.63125 2950.690945 316.6448324 4397.776311 284.8919101 1917.690203 24979.31013 0 158.3224162 158.3224162 13.78952128 3.5807788 10.2028836 0.00585888 10.98547686 7.157466045 0.00022989596440467 0.00625317023180703 3.821757639 35.7525858 6.2583066 29.4942792 31.00560023 0.961933066 26.16457939 4.841020836 41.65042271 0 0.855824708 -3.146345432 NA 5.899601797 -0.340654369 35.394964 24.86093117 -0.8439839 -2.302361532 57.43332556 520.4475602 460.0885575 487.6310237 1016 83.60530662 NA 316.6448324 284.8919101 3189.055873 NA NA 2.05
"GBR" "Yes" "GlobalSustainability" "2015" 2934.86 65.224364 2864.415565 2864.415565 2850.406893 119.1766829 90.08425866 2079.488296 1022.331016 1445.830227 NA 0.184955762 908.9848126 1900.645903 4695.645903 0 42.30797291 5261.69529 4261.913 9577.034673 2034.160632 2950.690945 3675.561994 5261.69529 9461.643476 2950.690945 474.9672486 4357.702154 438.4503856 2034.160632 24979.31013 0 158.3224162 158.3224162 14.69366382 3.9987448 10.6850835 0.00983552 12.47374903 7.997095092 0.000403823282463806 0.0109839932830155 4.465669942 36.2925976 6.4281672 29.8644304 30.95278485 0.958356198 26.06728859 4.885496261 43.04974954 0 0.855824708 -4.745076982 NA 4.300870246 -0.376784342 35.394964 24.08531266 -1.298271533 -3.446805449 59.02036991 552.3396199 522.882383 494.5876457 1049 93.57615498 NA 474.9672486 438.4503856 3206.686449 NA NA 1.84
"GBR" "Yes" "GlobalSustainability" "2020" 2824.03 67.059474 2844.944384 2844.944384 2828.013902 128.1145232 91.05557584 2080.274283 1022.331016 1445.830227 NA 0.187052615 908.9848126 1900.645903 4695.645903 0 42.30797291 5070.4059 4040.434 9380.77665 2150.63106 2950.690945 3788.316562 5070.4059 9258.762759 2950.690945 633.2896648 4314.638506 600.8912953 2150.63106 24979.31013 0 158.3224162 158.3224162 13.53700888 3.6701753 9.8562555 0.01057808 11.00205711 7.049076374 0.000417662920621919 0.0113604314409162 3.941620301 35.5193956 6.3053172 29.2140784 30.20870817 0.934906803 25.42946504 4.779243135 40.743588 0 0.855824708 -6.36488388 NA 2.681063348 -0.46717728 35.394964 26.04219212 -1.778396402 -4.586487478 57.49070099 528.1206 445.5033909 491.7508622 967 81.76918042 NA 506.6317319 600.8912953 3197.371153 NA NA 1.92
"GBR" "Yes" "GlobalSustainability" "2025" 3413.095517 68.180606 0 2799.555849 2781.562498 125.2366881 89.62468799 2088.659694 1022.331016 1567.1782 NA 0.190112266 923.556355 1922.113749 4695.645903 0 47.97391095 0 0 0 0 0 0 5127.591303 8149.564724 2950.690945 999.7474982 4238.522979 1297.561621 2215.63106 24979.31013 0 350 350 0 0 0 0 10.80675711 6.801681639 0.00042316713210809 0.0115101459933401 3.993565328 0 0 0 29.19366132 0.905087608 24.61838295 4.57527837 39.43247732 0 0.502757895 -11.71608381 NA -4.382314488 -0.567941111 0 22.6092142 -4.500861476 -7.121300071 55.41560825 519.5805393 381.6085055 0 0 69.38410396 NA 826.5940652 1297.561621 3004.124679 NA NA 4.13
"GBR" "Yes" "GlobalSustainability" "2030" 4050.636944 69.17577 0 2754.167315 2737.173306 122.4725182 88.40422759 2093.353499 1022.331016 1539.034765 NA 0.195002683 938.1278974 1943.581596 4695.645903 0 53.62804611 0 0 0 0 0 0 4747.516993 7306.198143 2950.690945 1366.205332 4162.407452 2165.660205 2280.63106 24979.31013 0 350 350 10.2481197 0 10.2481197 0 10.00772699 6.348891496 0.00038658420581256 0.0105150903981016 3.6483204 36.52381976 6.4616916 30.06212816 25.84549386 0.801369896 21.79726117 4.048232692 35.28527973 0 0.502757895 -17.85755102 NA -11.88289279 -0.567941111 0 20.30514563 -8.013593826 -9.656112664 49.54800319 503.7779057 332.730116 0 0 63.31988675 NA 1146.556399 2165.660205 2835.789837 NA NA 7.58
"GBR" "Yes" "GlobalSustainability" "2035" 4694.210693 69.993981 0 2708.77878 2692.63565 119.6993739 87.16798603 2092.398125 1022.331016 1510.891331 NA 0.25464493 952.6994398 1965.049442 4695.645903 0 59.27321462 0 0 0 0 0 0 4479.931489 6640.788849 2950.690945 1732.663165 4086.291925 2743.312696 2345.63106 24979.31013 0 350 350 0 0 0 0 9.471341129 6.056270602 0.00036082855620753 0.0098145367288448 3.40525599 0 0 0 23.14410637 0.717544483 19.51720993 3.626896441 32.04750639 0 0.502757895 -22.80687893 NA -18.19133178 -0.567941111 0 19.4530351 -10.33418687 -12.19092526 46.20955687 499.4924074 293.3859395 0 0 58.78441372 NA 1466.518732 2743.312696 2767.751268 NA NA 9.45
"GBR" "Yes" "GlobalSustainability" "2040" 5319.924976 70.689476 0 2663.390245 2648.154566 116.9297229 85.93801089 2087.445431 1022.331016 1482.747896 NA 0.339876637 967.2709821 1986.517288 4695.645903 0 64.90792008 0 0 0 0 0 0 4232.914754 5935.011915 2950.690945 2099.120998 4010.176399 3340.764058 2410.63106 24979.31013 0 350 350 0 0 0 0 8.965814273 5.775770979 0.000337052692470263 0.00916783323519116 3.180875461 0 0 0 20.42892937 0.633342096 17.22690502 3.202024348 28.82680253 0 0.502757895 -27.77588939 NA -24.51945333 -0.567941111 0 18.65259627 -12.67446248 -14.72573785 43.11366757 495.6765591 255.9170813 0 0 54.51984536 NA 1786.481065 3340.764058 2700.991578 NA NA 11.47
"GBR" "Yes" "GlobalSustainability" "2045" 5924.333356 71.291518 0 2618.001711 2603.756412 114.1633947 84.7167634 2082.733277 1022.331016 1481.482975 NA 0.425382306 967.2709821 1986.517288 4695.645903 0 70.53108703 0 0 0 0 0 0 4004.222957 5178.459039 2950.690945 2115.578832 4006.755346 4247.971951 2475.63106 24979.31013 0 0 0 0 0 0 0 8.488464472 5.506754764 0.000315040641313775 0.00856910544373469 2.973140602 0 0 0 17.69165678 0.548633006 14.92281776 2.768839014 25.61218014 0 0.502757895 -31.25650304 NA -29.35917807 -0.567941111 0 17.9049184 -16.06115385 -14.72573785 40.23623903 492.3012034 220.2401908 0 0 50.51927998 NA 1826.443399 4247.971951 2635.489679 NA NA 13.8
"GBR" "Yes" "GlobalSustainability" "2050" 6507.412728 71.684966 0 2572.613176 2559.30471 111.3930748 83.48937296 2081.60265 1022.331016 1480.218053 NA 0.511169305 967.2709821 1986.517288 4695.645903 0 76.14393877 0 0 0 0 0 0 3787.807268 4380.510526 2950.690945 2132.036665 4003.334293 5184.299372 2540.63106 24979.31013 0 0 0 10.09008 0 10.09008 0 8.026219883 5.241660477 0.000294210190531798 0.00800251718246491 2.776556889 34.27415318 6.0946431 28.17951008 14.94863333 0.463784 12.6149248 2.333708536 22.40691211 0 0.502757895 -34.72303582 NA -34.18482194 -0.567941111 0 17.17614297 -19.43376437 -14.72573785 37.50416113 488.6435852 186.0151417 0 0 46.69566457 NA 1866.405732 5184.299372 2571.066831 NA NA 16.67
"GRC" "Yes" "GlobalSustainability" "2000" 201.451 11.038109 2841.323506 2841.323506 2824.101766 121.5242257 99.68713618 1892.567493 2663.506 1332.094 NA 0.564791704 1513.054 703.103 1705.478 0 65.74726701 3854 2968.503 4675 0 3600.2296 760.7704 3854 4584.605032 3600.2296 0 738.6492115 0 112.5161561 12890 0 0 0 8.01624392 5.1470167 2.5855557 0.28367152 7.657906442 2.524590024 0.0104083345352737 0.283106699 4.850209719 6.4242871 1.6598127 4.7644744 4.153248386 0.118086377 3.211949467 0.941298919 11.81115483 0 0 0 NA 0 0 0 3417.726109 0 0 221.0358626 62.86638345 285.5023942 66.713471 285 62.05036042 NA 241.6 557.5419671 3228.73088 1.36 1996.83135982221 0.68
"GRC" "Yes" "GlobalSustainability" "2005" 243.759 11.113448 2816.953764 2816.953764 2800.248273 126.5004841 94.29039987 1889.014116 2663.506 1332.094 NA 0.57438202 1513.054 703.103 1705.478 0 65.74726701 3775 2861.073 4230 0 3751.0163 1133.9837 3775 4174.172666 3600.2296 175 723.3612363 311.5441932 130.6923042 12890 0 175 175 7.72569754 5.1703639 2.2417122 0.31362144 7.505960436 2.2426341 0.0115172594713525 0.313269458 4.950056879 6.280764 1.6294824 4.6512816 4.140458776 0.117833438 3.205069511 0.935389264 11.64641921 0 0.0438257453475567 -0.58471552 NA -0.540889775 0 0 3912.375311 -0.307947787 -0.276767734 207.6103127 62.52353505 235.5359197 65.30686552 224 48.80066086 NA 241.6 557.5419671 3196.15838 1.54 1996.70329776974 0.76
"GRC" "Yes" "GlobalSustainability" "2010" 239.78 11.033783 2771.576983 2771.576983 2752.168447 130.9753712 95.89387272 1876.526497 2663.506 1332.094 NA 0.580192741 1513.054 703.103 1705.478 0 65.74726701 3704 2649.037 3785 0 3901.803 1499.197 3704 3723.188664 3600.2296 302 711.8496037 696.9274588 151.8046737 12890 0 127 127 6.24720616 3.7758463 2.0533149 0.41804496 6.315893824 1.964736392 0.015378577 0.418297303 3.932860129 6.27666888 1.6149588 4.66171008 4.143699837 0.118227407 3.215785475 0.927914362 10.45959366 0 0.0316324836518431 -1.166504293 NA -1.13487181 0 5440.9984 3364.851361 -0.688882262 -0.477622032 202.3650598 66.46167911 196.2844725 63.8082914 213 39.46344244 NA 241.6 557.5419671 3124.257017 1.9 1986.62271542499 0.94
